Description,SalesDollars,cum_pct,ABC_Category
Svedka Strwbry Lemonad Vodka,12957.539999999999,63.34124996717768,A
Almaden Cab Svgn Cal B/B,12932.529999999999,63.38027463160431,A
Robert Hall Cab Svgn,12912.77,63.4192396690771,A
Sauza Blanco Tequila,12912.41,63.45820362022888,A
Barefoot Cab Svgn Cal,12897.16,63.49712155361519,A
Deep Eddy Ruby Red,12894.21,63.53603058520424,A
Makers 46,12876.900000000001,63.574887382857526,A
Pallini Limoncello Liqueur,12836.83,63.613623266946064,A
Old Bushmills,12800.96,63.65225091121509,A
Melini Borghi D'Elsa Chiant,12781.55,63.69081998467574,A
Courvoisier VSOP Cognac,12770.37,63.72935532183358,A
Three Olives Cherry Vodka,12729.21,63.76776645628801,A
Barefoot Bubbly Brut Cve,12726.93,63.80617071070931,A
Ninety+Cellars Lot 2 Svgn Bl,12700.99,63.84449668966592,A
Smoking Loon Cab Svgn,12682.82,63.88276783958656,A
Bota Box Cab Svgn,12649.96,63.92093983253846,A
Johnnie Walker Platinum,12648.73,63.95910811389353,A
Hennessy XO Cognac,12599.37,63.997127448566395,A
Harveys Bristol Cream Sherry,12563.779999999999,64.03503938833609,A
Estancia Chard,12550.42,64.0729110135257,A
Mark West Chard Sonoma Cnty,12534.44,64.11073441813218,A
Old Grand Dad,12461.85,64.14833877817503,A
Jim Beam Kentucky Fire,12447.22,64.1858989913386,A
Cannonball Cab Svgn Cal,12445.130000000001,64.22345289780512,A
Redbreast Irish Whiskey,12438.07,64.26098550030942,A
Talisker 10-Yr Single Malt,12410.85,64.29843596487429,A
Hennessy VSOP Cognac + 50mL,12390.630000000001,64.33582541440848,A
Ten High,12381.75,64.37318806802415,A
Bogle Cab Svgn Cal,12379.210000000001,64.41054305704151,A
Evodia Garnacha Old Vine,12355.49,64.44782646957381,A
Black Velvet Reserve,12347.369999999999,64.48508537953197,A
Bota Box Malbec,12342.08,64.52232832660624,A
Cavit Prosecco Lunetta,12338.52,64.55956053117265,A
Forefront Pine Ridge Znfdl,12337.710000000001,64.59679029151675,A
Dalwhinnie 15-Yr Single Mal,12327.99,64.63399072119329,A
Sambuca di Amore,12321.84,64.67117259288571,A
Latour 12 Cuvee Bourg Rouge,12273.859999999999,64.70820968212651,A
Taaka Gin,12253.37,64.74518494159585,A
Three Olives Grape Vodka,12238.9,64.78211653699529,A
Bota Box Chard Cal,12228.15,64.81901569364199,A
14 Hands Merlot Wash,12205.42,64.85584626118647,A
Ronrico Gold,12158.64,64.89253566734938,A
St Francis Cab Svgn Sonoma,12130.539999999999,64.92914028012149,A
Seaglass Svgn Bl Snt Barbara,12126.67,64.96573321494262,A
Apothic Dark,12118.89,65.00230267315948,A
Carlo Rossi Paisano Calif,12052.75,65.03867255006429,A
Dr McGillicuddy's Apple Pie,12050.09,65.0750344002638,A
Ch St Jean Chard California,12042.35,65.11137289456134,A
Carolans Irish Cream,12032.76,65.14768245047394,A
Cline Znfdl Cal,12027.960000000001,65.18397752210623,A
Peter Lehmann Shiraz,12019.97,65.22024848344697,A
Redwood Creek Pnt Nr Cal,12017.97,65.25651340967093,A
Zaccagnini Montepulciano Rsv,12017.24,65.29277613307725,A
Jadot Macon Villages Blanc,12016.4,65.32903632173453,A
Espolon Blanco Tequila,12010.509999999998,65.3652787369729,A
Grey Goose La Poire Vodka,12005.359999999999,65.40150561178554,A
Banfi Brunello Montalcino,11998.0,65.43771027736842,A
DeKuyper Peachtree Trav,11985.73,65.47387791750984,A
The Glenlivet 18 Yr Single,11963.849999999999,65.50997953347364,A
Barefoot Bubbly Pink Moscato,11943.8,65.5460206473917,A
Beringer Classic Pnt Grigio,11943.05,65.58205949814095,A
Dr McGillicuddy's Butterscth,11926.42,65.61804816689417,A
Three Olives Espresso Vodka,11892.92,65.65393574744127,A
W Hill Est Cab Svgn No Cst,11871.89,65.68975986873538,A
Jadot Beaujolais Villages,11860.26,65.7255488958254,A
Frei Bros RSV Chard RRV,11857.97,65.76133101270669,A
J Lohr Falcons Perch Pnt Nr,11842.56,65.79706662901317,A
Clayhouse Adobe Red Paso Rbl,11774.21,65.83259599520359,A
Schmitt Sohne Relax Mosel,11768.05,65.86810677323432,A
Smirnoff Watermelon Vodka,11760.630000000001,65.90359516098177,A
Duckhorn Decoy Pnt Nr,11749.38,65.93904960119731,A
St Elder Elderflower Liqueur,11741.839999999998,65.97448128902259,A
R Mondavi Chard Pvt Sel,11735.95,66.00989520342894,A
Smirnoff Sorbet Rasp/Pomegra,11717.36,66.04525302142478,A
Taylor Red Port,11710.56,66.08059032002357,A
Bonterra Mendocino Org Chard,11704.18,66.11590836659983,A
Jack Daniels Bruins Glass Pk,11676.17,66.15114189136553,A
Souverain Cab Svgn N Cst,11639.27,66.18626406822656,A
Jadot Pouilly Fuisse,11610.72,66.22130009379553,A
Midori Melon Liqueur,11603.119999999999,66.25631318592072,A
Fabrizia Limoncello,11571.199999999999,66.29122995758206,A
Spellbound Cab Svgn Cal,11531.51,66.32602696235081,A
Sonoma-Cutrer Chard RRV,11403.039999999999,66.36043630139301,A
Calico Jack Coconut Rum,11392.23,66.39481302062899,A
Vat 69 Gold,11362.42,66.42909978644931,A
Almaden Merlot Cal B/B,11333.4,66.4632989827251,A
Burnetts Gin,11311.73,66.49743278851055,A
Lauders Scotch,11260.98,66.53141345320763,A
Canadian Club 1858,11248.59,66.56535673035623,A
Bacardi Black,11246.49,66.5992936706322,A
Crown Royal Nrth Harvest Rye,11244.199999999999,66.63322370069947,A
Old Bushmills Irish Whiskey,11240.18,66.667141600182,A
Goslings Black Seal Rum 80,11229.26,66.70102654792689,A
Ballantines,11219.13,66.73488092780528,A
Morellino d Scansano Rsv,11121.880000000001,66.76844185013007,A
Da Vinci Pnt Grigio,11099.83,66.80193623529233,A
Black Box Pnt Nr,11047.279999999999,66.83527204776111,A
Godiva Wh Chocolate Liqueur,11007.31,66.86848724842098,A
Buehler Cab Svgn Napa,11003.01,66.90168947357976,A
Rocca Delle Macie Chianti C,10975.77,66.93480950044795,A
Carlo Rossi Burgundy Calif,10968.61,66.96790792159807,A
Carpineto Dogajolo Tuscan Wh,10948.12,67.00094451297673,A
Marques de Caceres Rioja Re,10941.34,67.03396064530949,A
Summers Cab Svgn Rsv,10934.529999999999,67.06695622806963,A
Honig Cab Svgn Napa,10908.98,67.09987471221285,A
Sterling Vintners CA Meritag,10900.92,67.13276887483543,A
Four Roses Bourbon,10887.3,67.16562193831273,A
Riunite Lambrusco,10881.53,67.1984575904781,A
Don Julio Anejo Tequila,10880.050000000001,67.23128877665705,A
Calico Jack Silver Rum,10872.630000000001,67.26409757255273,A
Redwood Creek Cab Svgn Cal,10861.72,67.29687344688635,A
Menage a Trois Silk Soft Red,10843.23,67.32959352656532,A
Villa Cornaro Prosecco Del,10837.12,67.36229516896252,A
Knob Creek Rye,10832.13,67.39498175374334,A
Duggans Dew O Kirkintilloch,10822.81,67.42764021487993,A
Arrow Peppermint Schnapps,10778.53,67.46016505853098,A
Kendall Jackson RSV Svgn Bl,10742.92,67.49258244692767,A
Vendange Chard,10727.06,67.52495197684829,A
The Dreaming Tree Cab Svgn,10726.45,67.55731966605826,A
Don Julio Blanco Tequila,10697.76,67.58960078151802,A
Absolut Mini Bar 5/50mls,10680.17,67.62182881812565,A
Bacardi Pineapple Fusion,10677.55,67.65404894873029,A
Alice White Chard Ausl,10669.38,67.68624442588288,A
Olmeca Altos Plata Tequila,10653.36,67.71839156175001,A
Korbel X Dry,10616.07,67.75042617286474,A
Simi Pnt Nr Sonoma Cnty,10608.41,67.78243766948218,A
St Supery Cab Svgn,10580.48,67.81436488569375,A
Ardbeg 10 Yr Single Malt Sc,10574.66,67.84627453971547,A
Jeffersons Reserve Bourbon,10547.890000000001,67.87810341369905,A
Angeline Pnt Nr Rsv,10540.15,67.90990893178068,A
Cabin Fever Maple Liqueur,10522.49,67.9416611597811,A
Carpineto Chianti Clsc RSV,10510.91,67.97337844445536,A
Kendall Jackson Pnt Nr Vtnr,10497.72,68.00505592753443,A
Seagrams Extra Smooth Vodka,10487.939999999999,68.03670389889244,A
Nardi Casale 08 Bosco Brunel,10468.26,68.0682924847013,A
Lange Willamette Pnt Nr,10458.039999999999,68.09985023106339,A
Saddleback Clrs 09 Cab Svgn,10447.25,68.13137541797043,A
William Grant Scotch,10446.92,68.16289960908321,A
Parducci True Grit 11 Cab Sv,10441.47,68.19440735450274,A
Fleischmanns X Dry Gin,10440.78,68.22591301780702,A
Groth Cab Svgn Napa,10416.26,68.2573446905795,A
Honig Svgn Bl Napa,10405.7,68.28874449793537,A
Remy Martin XO Cognac,10399.33,68.3201250834443,A
Grey Goose Cherry Noir Vodka,10387.67,68.35147048422236,A
Vinsacro Rioja,10377.51,68.38278522660718,A
Hiram Walker Coffee Brandy,10376.699999999999,68.4140975247697,A
R Mondavi Merlot Pvt Sel,10359.48,68.44535786057672,A
Glenmorangie 10 Yr Scotch,10350.45,68.47659094783145,A
Clos du Val Cab Svgn Napa,10327.01,68.50775330351749,A
Blackstone Merlot Cal,10266.56,68.53873324779875,A
Smoking Loon Chard,10266.44,68.569712829973,A
Jenkins French Brandy,10257.8,68.60066634044276,A
Cupcake Pnt Nr,10246.78,68.63158659741903,A
Mr Boston Apricot Brandy,10229.73,68.66245540502473,A
Rob Stuart Big Fire Pnt Nr,10227.98,68.69331893190325,A
Bogle Essential Red,10227.9,68.72418221737708,A
Martell Cordon Bleu,10198.98,68.75495823506223,A
Brancott Svgn Bl Marlboro,10191.95,68.78571303931189,A
Ravenswood Vints Blend Znfdl,10189.9,68.81646165756685,A
Cooks Brut,10157.01,68.84711102832631,A
Haywood Chamizal Znfdl 09,10153.65,68.87775026008957,A
The Macallan Fine Oak 15 Yr,10129.02,68.90831516938964,A
Bailey's Espresso Creme,10128.9,68.9388797165827,A
Hammer & Sickle Vodka,10127.15,68.96943898304858,A
Jenkins Amaretto,10101.19,68.99991991369862,A
Parrot Bay 90 Coconut Capt,10095.96,69.03038506251828,A
Dom Chandon Brut Cuvee,10057.949999999999,69.06073551394346,A
Capt Morgan Long Isl Tea RTD,10049.97,69.09106188525267,A
Boru Original Irish Vodka,10048.869999999999,69.12138493724765,A
Casamigos Blanco,10020.4,69.15162207935522,A
Firesteed Pnt Nr Ore,10012.49,69.18183535257592,A
C K Mondavi Cab Svgn,9965.97,69.21190824898024,A
Sanford Santa Barbara Chard,9945.78,69.24192022088063,A
McClelland Highland Sgl Malt,9945.33,69.27193083487974,A
Dr Loosen Rsl 'Dr L' M,9930.79,69.30189757357982,A
Bols Curacao Orange,9929.41,69.33186014804934,A
Ninety+Cellars Lot 23 Malbec,9923.12,69.36180374207659,A
Jeffersons  Ocean Bourbon,9918.76,69.39173417954925,A
Jack Daniels No 7 Black Trav,9911.37,69.42164231726538,A
Bonterra Cab Svgn Organic,9876.94,69.4514465604461,A
Hess Select Cab Svgn,9862.48,69.48120716973247,A
Absolut Vanilia,9852.09,69.51093642658715,A
Franzia Burgundy Tap Red,9821.52,69.5405734366818,A
Maker's Mark Combo Pack,9797.2,69.57013705975635,A
Kendall Jackson Vntnr Rsv Ch,9795.71,69.59969618666891,A
Gekkeikan Sake,9775.68,69.6291948718869,A
Mumm Brut Prestige,9744.58,69.65859971103887,A
Cupcake Merlot,9736.38,69.68797980621206,A
Svedka Mango Pineapple Vodka,9734.15,69.71735317223,A
Bogle Phantom Red Cal,9730.289999999999,69.74671489047259,A
Arrow Ginger Brandy,9716.55,69.77603514746286,A
Kendall Jackson Vntr RSV Cab,9712.02,69.80534173491363,A
Hibiki Harmony Japan Whiskey,9700.529999999999,69.83461365061846,A
Avion Silver Tequila,9643.28,69.86371281110539,A
Mohua Svgn Bl Marlboro,9641.89,69.89280777718616,A
T-Vine Petite Sirah Napa,9638.57,69.92189272497306,A
Fleischmanns Royal Traveler,9634.800000000001,69.95096629656481,A
Speyburn 10-Yr Single Malt,9631.0,69.9800284014347,A
Black Velvet Plastic,9602.75,70.00900526028,A
Cocobon Red,9599.05,70.03797095415926,A
Wild Horse CC Pnt Nr,9597.34,70.06693148801367,A
Opus One 12,9593.61,70.09588076637527,A
Bols Blue Curacao,9586.2,70.1248076846292,A
W Hill Est Chard N Coast,9573.63,70.15369667217414,A
Cribari Marsala,9572.02,70.18258080145007,A
Beringer Classic Chard,9570.39,70.21146001210582,A
Morgan Winery Twelve Clones,9560.5,70.24030937910908,A
R Mondavi Cab Svgn Napa,9558.46,70.26915259029323,A
F Coppola Diamond Merlot,9548.63,70.29796613887838,A
Gold Crown Wh Rum,9527.51,70.32671595663031,A
Michter's Small Batch Bourbn,9520.73,70.35544531533633,A
1800 Coconut Tequila,9518.42,70.38416770348248,A
Don Julio 1942 Anejo Tequila,9513.29,70.41287461155406,A
Casamigos Reposado,9511.69,70.44157669153222,A
Beringer Fndrs Est Cab Svgn,9510.83,70.47027617641018,A
R Mondavi Pnt Nr Pvt Sel,9493.44,70.49892318594769,A
Stone Cellars Pnt Grigio,9470.55,70.52750112357363,A
C Y Toro Frontera Malbec,9463.36,70.55605736495473,A
Don Q Cristal Rum,9446.439999999999,70.58456254924785,A
Zhenka Pink Lemonade Vodka,9412.05,70.61296395970787,A
Sauza Blue Silver,9372.23,70.64124521099274,A
Artesa Carneros Pnt Nr,9368.14,70.66951412046379,A
Early Times,9364.269999999999,70.69777135198385,A
Folonari Pinot Grigio Venez,9357.61,70.72600848656504,A
DeKuyper Peppermint Schnapp,9351.33,70.7542266708795,A
Fetzer Sundial Chard,9308.82,70.78231657878675,A
Andre Brut,9298.38,70.81037498338439,A
Glenfiddich Solera 15-Yr RS,9287.43,70.83840034571766,A
DeKuyper Buttershots Schnaps,9284.359999999999,70.86641644414664,A
Taaka Vodka Traveler,9276.41,70.89440855298642,A
Templeton Rye Whiskey,9266.630000000001,70.92237115010514,A
Bolla Valpolicella,9252.960000000001,70.95029249720064,A
J Lohr Los Osos Merlot,9246.24,70.97819356630373,A
American Harvest Organic,9242.39,71.00608301780703,A
Layer Cake Cab Svgn,9227.17,71.03392654207161,A
Rebel Yell,9223.71,71.06175962558416,A
Lord Calvert Canadian,9157.95,71.08939427445685,A
Ch Montaud Cotes de Prov Rse,9157.38,71.11702720332129,A
Ch Hyot Brdx Castillon,9151.92,71.14464365631689,A
Ron Zacapa 23 Yr Old Rum,9147.0,71.1722452629252,A
Pinnacle Grape Vodka,9132.619999999999,71.19980347704386,A
Pravda Polish Vodka,9095.449999999999,71.22724952851708,A
Baracchi O'Lillo,9088.42,71.25467436655482,A
Darkhorse Cab Svgn,9084.63,71.28208776804625,A
Sutter Home Clsc Chard,9068.86,71.30945358264185,A
MacMurray Ranch Pnt Nr RRV,9055.47,71.33677899213058,A
Trapiche Broquel Mndz Malbec,9046.5,71.36407733412054,A
Almaden Mt Rhine Calif B/B,9045.51,71.39137268872769,A
WhistlePig Old World 12 Yr,9044.21,71.41866412050894,A
Ravenswood Vntrs Bl Cab Svgn,9042.72,71.44595105612817,A
Smoking Loon Pnt Grigio Cal,9002.14,71.47311553922788,A
Ch St Jean Cab Svgn Cal,8999.04,71.50027066789656,A
GlenDronach 15 Yr Scotch,8984.0,71.52738041248703,A
Dom de Canton Ginger Liqueur,8981.470000000001,71.5544825226548,A
Castello Del Poggio Moscato,8977.380000000001,71.58157229100873,A
Ron Virgin White,8963.1,71.60861896862882,A
Baileys Chocolate Cherry,8957.76,71.63564953248711,A
Mer Soleil Chard Central Cst,8955.92,71.66267454403796,A
Elijah Craig 12 Yr Bourbon,8928.92,71.68961808151224,A
Black Velvet Toasted Caramel,8904.77,71.71648874495135,A
Malibu Rum Traveler,8898.15,71.7433394321539,A
Ch St Jean Belle Terre Chard,8799.13,71.76989132072451,A
Dewars Highlander Honey,8795.599999999999,71.79643255731402,A
Redwood Creek Chard Cal,8791.2,71.82296051664659,A
Licor 43 Vanilla Liqueur,8786.289999999999,71.84947365976745,A
Glenmorangie Original 10 Yr,8758.73,71.87590363897904,A
Pinnacle Strawbry Kiwi Vodka,8732.859999999999,71.90225555395506,A
Wente Morning Fog Chard,8693.85,71.9284897539782,A
New Amsterdam Peach Vodka,8682.47,71.95468961418685,A
Sterling Cab Svgn,8677.6,71.98087477888613,A
Camarena Reposado Tequila,8669.289999999999,72.00703486767517,A
Smoking Loon Pnt Nr,8657.27,72.03315868541236,A
Smirnoff Strawberry Vodka,8655.88,72.05927830874337,A
Frei Bros RSV Cab Svgn Alex,8654.05,72.08539240994254,A
Stock Italian X Dry Vermouth,8624.02,72.1114158938632,A
Four Roses Single Barrel Brb,8622.06,72.1374334633694,A
Ketel One Citroen Vodka,8621.68,72.16344988620342,A
Glenfiddich 14 Yr Barrel Rsv,8588.29,72.18936555276275,A
Beringer Classic Wh Merlot,8578.66,72.21525216023477,A
Nobilo Svgn Bl MarlborougH,8576.78,72.241133094697,A
Capt Morgan White PET,8575.71,72.26701080037176,A
Guigal Cotes du Rhone Red,8574.28,72.29288419093804,A
Apothic Winemakers White,8571.42,72.31874895128729,A
Ruffino Lumina Pnt Grigio,8566.25,72.34459811085966,A
Glenfiddich Special Rsv 12Yr,8563.75,72.37043972653606,A
Appleton Special Gold Rum,8552.48,72.39624733432939,A
Stock Italian Sweet Vermouth,8549.550000000001,72.42204610067662,A
Capt Morgan Black Spiced Rum,8541.9,72.44782178270215,A
Absolut Raspberri,8525.3,72.4735473732584,A
Principato Pnt Gr Sicilia,8519.54,72.49925558267829,A
W Hill Chard Napa,8498.99,72.52490178127323,A
Oban Distiller's Edition,8478.939999999999,72.55048747782244,A
Petite Petit Phillips Lodi,8468.06,72.57604034333633,A
Lindemans Bin 50 Shiraz,8450.64,72.60154064298305,A
Bombay Sapphire East Gin,8450.14,72.62703943385058,A
Taylor Fladgate 20-Yr Tawny,8449.880000000001,72.65253744015291,A
Booths London Dry Gin,8439.37,72.67800373191656,A
Svedka Clementine Vodka,8418.609999999999,72.703407379168,A
M Duffau Napoleon Armagnac,8409.87,72.72878465295909,A
Rebel The Show Cab Svgn,8391.6,72.75410679595836,A
Clos Pegase Carneros Chard,8330.79,72.77924544123184,A
Freixenet Cordon Negro Brut,8330.18,72.8043822457947,A
Moet & Chandon Brut Imprl Ro,8320.5,72.82948984039233,A
Santa Rita 120 Svgn Bl,8320.11,72.85459625814218,A
Freixenet Cordon Negro Extr,8286.460000000001,72.87960113505217,A
Corralejo Reposado Tequila,8277.25,72.90457822024935,A
Beefeater Gin,8274.9,72.92954821418431,A
Kendall Jackson Avant Chard,8251.78,72.95444844216928,A
Acrobat Pnt Gris Oregon,8248.22,72.97933792764636,A
Josh Cellars Legacy Red,8232.78,73.00418082202187,A
Grey Goose Glass Pack,8232.54,73.02902299218337,A
Smith & Hook Lucia Cab Svgn,8210.25,73.05379790096832,A
Tenshen Red,8184.54,73.07849522832703,A
Smirnoff Blue 100 Proof Trav,8177.969999999999,73.10317273032709,A
UV Blue Raspberry Vodka,8174.3,73.12783915788785,A
Firefly Sweet Tea Vodka,8139.78,73.15240141933296,A
Banfi Rosa Regale,8139.55,73.17696298673961,A
After Shock Hot & Cool Cinmn,8129.429999999999,73.20149401645536,A
Zinsane Znfdl Lodi,8125.83,73.22601418296088,A
Pinnacle Vodka 100 Proof,8108.099999999999,73.25048084815613,A
Woodford Reserve Double Oak,8093.51,73.27490348717444,A
Irish Manor Irish Cream,8084.57,73.29929914922073,A
Bird Dog Bourbon,8079.61,73.3236798441774,A
McClelland Islay Single Malt,8075.860000000001,73.34804922329009,A
Jos Phelps Insignia 2010 Red,8063.370000000001,73.3723809130985,A
Monkey Shoulder Scotch,8061.51,73.39670699024828,A
New Harbor Svgn Bl Marlboro,8058.99,73.4210254631509,A
Cantine Maschio Prosecco Brt,8039.07,73.44528382629036,A
Mr Boston Dark Rum,8026.2,73.46950335345333,A
Artesa Carneros Chard,8011.67,73.49367903549287,A
Beaulieu Cab Svgn Rutherford,8010.36,73.51785076453092,A
Absolut Spark Vodka,8005.549999999999,73.54200797911311,A
Hartley Brandy VS,7974.6,73.56607180026307,A
Silver Palm Nth Cst Cab Svgn,7970.009999999999,73.59012177082002,A
Straccali Chianti,7943.84,73.61409277187386,A
Jacquin Ginger Brandy,7943.13,73.63806163046122,A
Hess Allomi Cab Svgn,7935.36,73.6620070426199,A
Cakebread Chard,7929.8,73.6859356771539,A
Tia Maria Coffee Liqueur,7929.36,73.70986298396224,A
Ch Montelena Cab Svgn Napa,7898.42,73.73369692751393,A
Wolfschmidt Vodka 80 Proof,7886.18,73.7574939361509,A
Barton Vodka,7874.400000000001,73.78125539795002,A
Decoy by Duckhorn Red Sonoma,7865.679999999999,73.80499054663996,A
New Amsterdam Red Berry,7863.2,73.82871821178509,A
The Dalmore 12Yr Single Malt,7858.55,73.8524318452837,A
Rosemount Diamond Shiraz,7845.78,73.87610694456166,A
Alice White Shiraz Ausl,7834.17,73.89974700998668,A
Charles Smith Velvet Dev Mer,7830.31,73.92337542763632,A
Smirnoff Cranberry Vodka,7827.12,73.94699421927467,A
Caldwells Vodka,7821.62,73.9705964143419,A
Beringer Knights Vly Cab Svg,7818.150000000001,73.99418813848148,A
Smirnoff Watermelon,7816.05,74.01777352574844,A
Gr Marnier Raspberry Peach,7801.28,74.04131434367797,A
Cakebread Cab Svgn,7798.799999999999,74.06484767806269,A
Johnnie Walker Gold Rsv,7789.08,74.08835168177981,A
